timestamp,session_elapsed_sec,attention_score,raw_score,attention_category,gaze_h_direction,gaze_v_direction,gaze_h_ratio,gaze_v_ratio,gaze_penalty,eye_state,blink_count_cumulative,closure_duration_s,last_closure_type,long_closure_events_cumulative,blink_penalty,head_yaw,head_pitch,head_roll,head_forward,head_penalty,face_present,face_penalty,avg_attention_so_far,time_attentive_s,time_distracted_s,face_loss_s
2026-07-06T18:10:07,13.8,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.506,0.496,0,OPEN,7,0.063,BLINK,0,0,-1.4,-5.0,-2.1,True,0,True,0,97.4,13.4,0.0,0.0
2026-07-06T18:10:08,14.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.487,0.518,0,OPEN,7,0.063,BLINK,0,0,-6.1,-2.3,-2.1,True,0,True,0,97.5,14.4,0.0,0.0
2026-07-06T18:10:09,15.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.496,0.543,0,OPEN,7,0.063,BLINK,0,0,-2.4,-3.3,-3.2,True,0,True,0,97.6,15.4,0.0,0.0
2026-07-06T18:10:10,16.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.487,0.54,0,OPEN,7,0.063,BLINK,0,0,-2.7,-2.8,-3.6,True,0,True,0,97.8,16.4,0.0,0.0
2026-07-06T18:10:11,18.0,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.47,0.518,0,OPEN,7,0.063,BLINK,0,0,11.3,-0.0,-5.7,True,0,True,0,97.8,17.5,0.0,0.0
2026-07-06T18:10:12,19.0,97.4,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.499,0.494,0,CLOSED,7,0.0,BLINK,0,0,4.8,2.4,-1.4,True,0,True,0,97.9,18.5,0.0,0.0
2026-07-06T18:10:13,20.0,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.487,0.563,0,OPEN,8,0.047,BLINK,0,0,6.9,0.3,0.9,True,0,True,0,98.0,19.5,0.0,0.0
2026-07-06T18:10:14,21.0,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.507,0.479,0,OPEN,8,0.047,BLINK,0,0,5.3,-3.1,-0.8,True,0,True,0,98.0,20.5,0.0,0.0
2026-07-06T18:10:15,22.1,95.4,90.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.517,0.468,0,OPEN,8,0.047,BLINK,0,0,14.3,-4.7,-4.3,True,10,True,0,98.0,21.6,0.0,0.0
2026-07-06T18:10:16,23.1,90.9,90.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.469,0.508,0,OPEN,8,0.047,BLINK,0,0,13.3,-8.1,-3.5,True,10,True,0,97.8,22.6,0.0,0.0
2026-07-06T18:10:17,24.1,90.9,90.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.516,0.501,0,OPEN,8,0.047,BLINK,0,0,22.0,-3.8,-4.7,False,10,True,0,97.5,23.7,0.0,0.0
2026-07-06T18:10:18,25.2,83.1,75.0,ATTENTIVE,CENTER,CENTER,0.476,0.499,0,OPEN,8,0.047,BLINK,0,0,23.6,0.1,-2.8,False,25,True,0,97.1,24.7,0.0,0.0
2026-07-06T18:10:19,26.2,75.9,75.0,ATTENTIVE,CENTER,CENTER,0.506,0.467,0,OPEN,8,0.047,BLINK,0,0,28.8,-2.5,0.5,False,25,True,0,96.5,25.7,0.0,0.0
2026-07-06T18:10:20,27.2,75.9,75.0,ATTENTIVE,CENTER,CENTER,0.527,0.442,0,OPEN,8,0.047,BLINK,0,0,29.3,-8.8,1.8,False,25,True,0,95.6,26.7,0.0,0.0
2026-07-06T18:10:21,28.2,75.9,75.0,ATTENTIVE,CENTER,CENTER,0.537,0.504,0,OPEN,8,0.047,BLINK,0,0,30.5,-9.6,2.8,False,25,True,0,94.9,27.7,0.0,0.0
2026-07-06T18:10:23,29.3,75.9,75.0,ATTENTIVE,CENTER,CENTER,0.46,0.455,0,OPEN,8,0.047,BLINK,0,0,30.1,-11.7,6.2,False,25,True,0,94.3,28.8,0.0,0.0
2026-07-06T18:10:24,30.3,75.9,75.0,ATTENTIVE,CENTER,CENTER,0.514,0.453,0,OPEN,8,0.047,BLINK,0,0,30.1,-10.8,6.0,False,25,True,0,93.7,29.8,0.0,0.0
2026-07-06T18:10:25,31.3,76.6,90.0,ATTENTIVE,CENTER,CENTER,0.523,0.498,0,OPEN,8,0.047,BLINK,0,0,21.8,-10.8,5.3,False,10,True,0,93.1,30.9,0.0,0.0
2026-07-06T18:10:26,32.3,87.6,100.0,ATTENTIVE,CENTER,CENTER,0.487,0.509,0,OPEN,8,0.047,BLINK,0,0,0.4,0.2,-3.9,True,0,True,0,92.8,31.9,0.0,0.0
2026-07-06T18:10:27,33.4,98.0,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.467,0.494,0,OPEN,9,0.061,BLINK,0,0,-9.8,-1.1,0.8,True,0,True,0,92.8,32.9,0.0,0.0
2026-07-06T18:10:28,34.4,98.0,90.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.507,0.444,0,OPEN,9,0.061,BLINK,0,0,-18.2,-1.3,3.8,False,10,True,0,93.0,33.9,0.0,0.0
2026-07-06T18:10:29,35.4,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.477,0.473,0,OPEN,10,0.189,BLINK,0,0,-8.0,0.5,3.5,True,0,True,0,93.1,35.0,0.0,0.0
2026-07-06T18:10:30,36.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.481,0.463,0,OPEN,10,0.189,BLINK,0,0,3.1,-2.2,2.2,True,0,True,0,93.3,36.0,0.0,0.0
2026-07-06T18:10:31,37.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.504,0.468,0,OPEN,11,0.191,BLINK,0,0,-0.8,-3.3,1.3,True,0,True,0,93.5,37.0,0.0,0.0
2026-07-06T18:10:32,38.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.509,0.457,0,OPEN,11,0.191,BLINK,0,0,-1.8,-1.3,2.5,True,0,True,0,93.6,38.0,0.0,0.0
2026-07-06T18:10:33,39.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.483,0.463,0,OPEN,11,0.191,BLINK,0,0,-5.2,-2.5,1.8,True,0,True,0,93.7,39.1,0.0,0.0
2026-07-06T18:10:34,40.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.405,0.523,0,OPEN,11,0.191,BLINK,0,0,-15.0,0.1,-4.6,False,0,True,0,93.9,40.1,0.0,0.0
2026-07-06T18:10:35,41.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,UP,0.487,0.376,0,CLOSED,11,0.0,BLINK,0,0,-6.7,1.2,-1.8,True,0,True,0,94.0,41.1,0.0,0.0
2026-07-06T18:10:36,42.6,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.495,0.469,0,OPEN,12,0.139,BLINK,0,0,-9.4,1.9,-0.6,True,0,True,0,94.1,42.1,0.0,0.0
2026-07-06T18:10:37,43.6,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.491,0.505,0,OPEN,12,0.139,BLINK,0,0,-11.0,0.9,-0.5,True,0,True,0,94.3,43.2,0.0,0.0
2026-07-06T18:10:38,44.7,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.474,0.476,0,OPEN,12,0.139,BLINK,0,0,-8.9,-0.4,-1.7,True,0,True,0,94.4,44.2,0.0,0.0
2026-07-06T18:10:39,45.7,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.48,0.515,0,OPEN,12,0.139,BLINK,0,0,-16.5,-5.2,-3.6,False,0,True,0,94.5,45.2,0.0,0.0
2026-07-06T18:10:40,46.7,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.469,0.521,0,OPEN,12,0.139,BLINK,0,0,-9.4,-3.2,-6.0,True,0,True,0,94.6,46.3,0.0,0.0
2026-07-06T18:10:41,47.8,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.488,0.517,0,OPEN,13,0.064,BLINK,0,0,-1.0,1.5,-5.9,True,0,True,0,94.7,47.3,0.0,0.0
2026-07-06T18:10:42,48.8,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.418,0.543,0,OPEN,13,0.064,BLINK,0,0,7.9,5.0,-4.5,True,0,True,0,94.8,48.3,0.0,0.0
2026-07-06T18:10:43,49.8,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.483,0.507,0,OPEN,13,0.064,BLINK,0,0,9.2,-4.7,-5.5,True,0,True,0,94.9,49.3,0.0,0.0
2026-07-06T18:10:44,50.8,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.5,0.494,0,OPEN,15,0.14,BLINK,0,0,-17.4,-3.2,-3.6,False,0,True,0,95.0,50.4,0.0,0.0
2026-07-06T18:10:45,51.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.51,0.459,0,OPEN,15,0.14,BLINK,0,0,-15.1,-3.0,-1.2,False,0,True,0,95.0,51.4,0.0,0.0
2026-07-06T18:10:46,52.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.561,0.457,0,OPEN,15,0.14,BLINK,0,0,-12.4,-3.6,-3.5,True,0,True,0,95.1,52.4,0.0,0.0
2026-07-06T18:10:47,53.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.485,0.467,0,OPEN,15,0.14,BLINK,0,0,-7.8,-4.3,-1.8,True,0,True,0,95.2,53.4,0.0,0.0
2026-07-06T18:10:48,55.0,92.8,75.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.491,0.498,0,OPEN,15,0.14,BLINK,0,0,25.9,-1.1,-0.2,False,25,True,0,95.2,54.5,0.0,0.0
2026-07-06T18:10:49,56.0,89.6,90.0,ATTENTIVE,CENTER,CENTER,0.469,0.514,0,OPEN,15,0.14,BLINK,0,0,15.8,2.4,1.9,False,10,True,0,95.1,55.5,0.0,0.0
2026-07-06T18:10:50,57.0,88.9,80.0,ATTENTIVE,CENTER,CENTER,0.527,0.446,0,CLOSED,15,0.0,BLINK,0,0,14.3,14.9,3.0,True,20,True,0,95.1,56.5,0.0,0.0
2026-07-06T18:10:51,58.0,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.497,0.502,0,OPEN,16,0.062,BLINK,0,0,-11.4,-0.2,1.4,True,0,True,0,95.1,57.6,0.0,0.0
2026-07-06T18:10:52,59.1,92.8,75.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.427,0.421,0,OPEN,17,0.124,BLINK,0,0,22.9,12.8,-0.2,False,25,True,0,95.1,58.6,0.0,0.0
2026-07-06T18:10:53,60.1,96.7,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.513,0.458,0,OPEN,19,0.059,BLINK,0,0,-15.4,5.5,19.7,False,0,True,0,95.1,59.6,0.0,0.0
2026-07-06T18:10:54,61.1,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.477,0.5,0,OPEN,20,0.108,BLINK,0,0,-9.0,-4.6,0.8,True,0,True,0,95.1,60.7,0.0,0.0
2026-07-06T18:10:55,62.2,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.508,0.509,0,CLOSED,20,0.062,BLINK,0,0,-13.6,-7.2,-0.2,True,0,True,0,95.2,61.7,0.0,0.0
2026-07-06T18:10:56,63.2,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.478,0.467,0,OPEN,24,0.19,BLINK,0,0,-7.5,-9.8,-1.0,True,0,True,0,95.2,62.7,0.0,0.0
2026-07-06T18:10:58,64.2,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.473,0.453,0,OPEN,25,0.124,BLINK,0,0,-7.7,-11.6,-1.0,True,0,True,0,95.3,63.8,0.0,0.0
2026-07-06T18:10:59,65.3,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,UP,0.471,0.386,0,OPEN,25,0.124,BLINK,0,0,-7.2,-11.8,-1.4,True,0,True,0,95.3,64.8,0.0,0.0
2026-07-06T18:11:00,66.3,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.509,0.454,0,OPEN,25,0.124,BLINK,0,0,-2.9,-10.8,-2.3,True,0,True,0,95.4,65.9,0.0,0.0
2026-07-06T18:11:01,67.4,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.479,0.462,0,OPEN,25,0.124,BLINK,0,0,-5.5,-10.8,-2.4,True,0,True,0,95.5,66.9,0.0,0.0
2026-07-06T18:11:02,68.4,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.481,0.471,0,OPEN,25,0.124,BLINK,0,0,-3.7,-10.9,-0.8,True,0,True,0,95.5,68.0,0.0,0.0
2026-07-06T18:11:03,69.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.465,0.474,0,OPEN,25,0.124,BLINK,0,0,-9.5,-8.0,-0.2,True,0,True,0,95.6,69.0,0.0,0.0
2026-07-06T18:11:04,70.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.497,0.47,0,OPEN,25,0.124,BLINK,0,0,-7.4,-6.6,-2.4,True,0,True,0,95.6,70.1,0.0,0.0
2026-07-06T18:11:05,71.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.528,0.483,0,OPEN,25,0.124,BLINK,0,0,-13.3,-2.5,1.2,True,0,True,0,95.7,71.1,0.0,0.0
2026-07-06T18:11:06,72.6,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.477,0.481,0,OPEN,25,0.124,BLINK,0,0,-6.9,-3.2,-2.9,True,0,True,0,95.7,72.1,0.0,0.0
2026-07-06T18:11:07,73.6,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.47,0.534,0,OPEN,25,0.124,BLINK,0,0,-9.3,-6.8,-7.5,True,0,True,0,95.8,73.2,0.0,0.0
2026-07-06T18:11:08,74.7,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.504,0.49,0,OPEN,25,0.124,BLINK,0,0,-13.0,-7.9,-7.4,True,0,True,0,95.8,74.2,0.0,0.0
2026-07-06T18:11:09,75.7,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.481,0.49,0,OPEN,25,0.124,BLINK,0,0,-11.7,-7.7,-5.8,True,0,True,0,95.9,75.2,0.0,0.0
2026-07-06T18:11:10,76.7,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.508,0.45,0,OPEN,25,0.124,BLINK,0,0,-13.6,-8.6,-2.3,True,0,True,0,95.9,76.2,0.0,0.0
2026-07-06T18:11:11,77.8,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.499,0.435,0,OPEN,25,0.124,BLINK,0,0,-4.2,-9.1,-0.5,True,0,True,0,96.0,77.3,0.0,0.0
2026-07-06T18:11:12,78.8,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.49,0.451,0,OPEN,25,0.124,BLINK,0,0,-9.5,-9.7,-1.9,True,0,True,0,96.0,78.3,0.0,0.0
2026-07-06T18:11:13,79.8,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.477,0.459,0,OPEN,25,0.124,BLINK,0,0,-1.4,-12.5,-0.9,True,0,True,0,96.0,79.4,0.0,0.0
2026-07-06T18:11:14,80.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.474,0.478,0,OPEN,25,0.124,BLINK,0,0,-3.7,-9.2,-2.0,True,0,True,0,96.1,80.4,0.0,0.0
2026-07-06T18:11:15,81.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.504,0.468,0,OPEN,25,0.124,BLINK,0,0,-7.6,-9.6,-1.3,True,0,True,0,96.1,81.4,0.0,0.0
2026-07-06T18:11:16,82.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.483,0.467,0,OPEN,26,0.14,BLINK,0,0,-8.7,-7.3,-0.5,True,0,True,0,96.2,82.4,0.0,0.0
2026-07-06T18:11:17,83.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.491,0.459,0,OPEN,26,0.14,BLINK,0,0,-11.1,-7.2,-1.3,True,0,True,0,96.2,83.4,0.0,0.0
2026-07-06T18:11:18,84.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.485,0.448,0,OPEN,26,0.14,BLINK,0,0,-9.5,-9.8,-1.3,True,0,True,0,96.2,84.5,0.0,0.0
2026-07-06T18:11:19,86.0,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.464,0.467,0,OPEN,26,0.14,BLINK,0,0,-8.1,-12.6,-1.4,True,0,True,0,96.3,85.5,0.0,0.0
2026-07-06T18:11:20,87.0,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.5,0.438,0,OPEN,26,0.14,BLINK,0,0,-11.4,-8.4,-0.8,True,0,True,0,96.3,86.5,0.0,0.0
2026-07-06T18:11:21,88.0,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.484,0.47,0,OPEN,26,0.14,BLINK,0,0,-8.2,-10.2,-0.3,True,0,True,0,96.3,87.6,0.0,0.0
2026-07-06T18:11:22,89.1,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.494,0.461,0,OPEN,26,0.14,BLINK,0,0,-7.5,-9.0,-0.4,True,0,True,0,96.4,88.6,0.0,0.0
2026-07-06T18:11:23,90.2,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.505,0.439,0,OPEN,26,0.14,BLINK,0,0,-11.5,-11.2,-1.4,True,0,True,0,96.4,89.7,0.0,0.0
2026-07-06T18:11:24,91.2,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.482,0.441,0,OPEN,27,0.077,BLINK,0,0,-8.9,-8.2,-0.1,True,0,True,0,96.4,90.8,0.0,0.0
2026-07-06T18:11:26,92.3,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.487,0.437,0,OPEN,27,0.077,BLINK,0,0,-7.5,-9.4,-0.6,True,0,True,0,96.5,91.8,0.0,0.0
2026-07-06T18:11:27,93.3,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.478,0.443,0,OPEN,27,0.077,BLINK,0,0,-14.6,-10.2,-1.2,True,0,True,0,96.5,92.8,0.0,0.0
2026-07-06T18:11:28,94.3,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,UP,0.49,0.306,0,OPEN,28,0.156,BLINK,0,0,-10.5,-13.8,0.7,True,0,True,0,96.5,93.8,0.0,0.0
2026-07-06T18:11:29,95.4,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.501,0.475,0,OPEN,28,0.156,BLINK,0,0,-10.6,-6.8,-5.7,True,0,True,0,96.5,94.9,0.0,0.0
2026-07-06T18:11:30,96.4,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.465,0.506,0,OPEN,28,0.156,BLINK,0,0,-5.7,-4.5,-3.9,True,0,True,0,96.5,95.9,0.0,0.0
2026-07-06T18:11:31,97.4,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.498,0.508,0,OPEN,28,0.156,BLINK,0,0,-4.3,-6.4,-2.0,True,0,True,0,96.6,96.9,0.0,0.0
2026-07-06T18:11:32,98.5,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.504,0.465,0,OPEN,28,0.156,BLINK,0,0,-15.2,-4.2,-0.9,False,0,True,0,96.6,97.9,0.0,0.0
2026-07-06T18:11:33,99.5,96.7,90.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.454,0.444,0,OPEN,28,0.156,BLINK,0,0,-23.2,-7.6,-2.0,False,10,True,0,96.6,99.0,0.0,0.0
2026-07-06T18:11:34,100.6,94.1,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.459,0.435,0,OPEN,28,0.156,BLINK,0,0,-12.8,-11.2,1.6,True,0,True,0,96.6,100.1,0.0,0.0
2026-07-06T18:11:35,101.6,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.494,0.498,0,OPEN,29,0.063,BLINK,0,0,-14.6,-10.1,1.4,True,0,True,0,96.6,101.1,0.0,0.0
2026-07-06T18:11:36,102.6,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.491,0.418,0,OPEN,29,0.063,BLINK,0,0,-10.3,-12.3,-1.7,True,0,True,0,96.6,102.1,0.0,0.0
2026-07-06T18:11:37,103.6,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.484,0.484,0,OPEN,29,0.063,BLINK,0,0,-10.3,-10.7,-4.4,True,0,True,0,96.7,103.1,0.0,0.0
2026-07-06T18:11:38,104.7,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.498,0.466,0,OPEN,29,0.063,BLINK,0,0,-11.0,-12.0,-3.1,True,0,True,0,96.7,104.2,0.0,0.0
2026-07-06T18:11:39,105.7,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.481,0.467,0,OPEN,29,0.063,BLINK,0,0,-5.4,-11.1,-3.8,True,0,True,0,96.7,105.2,0.0,0.0
2026-07-06T18:11:40,106.7,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.479,0.488,0,OPEN,29,0.063,BLINK,0,0,-5.3,-11.1,-3.8,True,0,True,0,96.7,106.2,0.0,0.0
2026-07-06T18:11:41,107.8,98.0,70.0,HIGHLY_ATTENTIVE,LEFT,DOWN,0.321,0.778,5,OPEN,32,0.187,BLINK,0,0,24.7,11.0,-18.6,False,25,True,0,96.8,107.3,0.0,0.0
2026-07-06T18:11:42,108.9,87.0,75.0,ATTENTIVE,CENTER,CENTER,0.435,0.568,0,OPEN,32,0.187,BLINK,0,0,23.4,8.1,-10.4,False,25,True,0,96.7,108.4,0.0,0.0
2026-07-06T18:11:43,109.9,85.0,100.0,ATTENTIVE,CENTER,CENTER,0.465,0.421,0,CLOSED,33,0.0,BLINK,0,0,-10.0,-1.1,-0.9,True,0,True,0,96.6,109.4,0.0,0.0
2026-07-06T18:11:44,110.9,95.4,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.495,0.476,0,OPEN,36,0.063,BLINK,0,0,0.0,5.4,8.4,True,0,True,0,96.6,110.4,0.0,0.0
2026-07-06T18:11:45,111.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.472,0.478,0,OPEN,37,0.064,BLINK,0,0,-7.7,4.3,8.1,True,0,True,0,96.6,111.4,0.0,0.0
2026-07-06T18:11:46,112.9,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.504,0.441,0,OPEN,37,0.064,BLINK,0,0,-0.9,2.8,7.1,True,0,True,0,96.6,112.4,0.0,0.0
2026-07-06T18:11:47,114.0,96.7,100.0,HIGHLY_ATTENTIVE,CENTER,UP,0.518,0.389,0,CLOSED,37,0.0,BLINK,0,0,-14.2,-5.7,5.4,True,0,True,0,96.6,113.5,0.0,0.0
2026-07-06T18:11:48,115.1,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,UP,0.516,0.393,0,OPEN,39,0.265,BLINK,0,0,-2.8,-3.2,-0.4,True,0,True,0,96.6,114.6,0.0,0.0
2026-07-06T18:11:49,116.1,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,UP,0.484,0.335,0,OPEN,39,0.265,BLINK,0,0,-9.1,-10.5,-2.6,True,0,True,0,96.7,115.6,0.0,0.0
2026-07-06T18:11:50,117.2,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,UP,0.472,0.389,0,OPEN,39,0.265,BLINK,0,0,-11.9,-7.7,-2.0,True,0,True,0,96.7,116.6,0.0,0.0
2026-07-06T18:11:51,118.2,95.4,90.0,HIGHLY_ATTENTIVE,CENTER,UP,0.516,0.383,0,CLOSED,41,0.124,BLINK,0,0,-18.7,-1.5,13.9,False,10,True,0,96.7,117.7,0.0,0.0
2026-07-06T18:11:52,119.2,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.486,0.437,0,OPEN,42,0.202,BLINK,0,0,-12.9,-2.7,8.2,True,0,True,0,96.7,118.7,0.0,0.0
2026-07-06T18:11:54,120.3,99.3,100.0,HIGHLY_ATTENTIVE,CENTER,CENTER,0.469,0.455,0,OPEN,42,0.202,BLINK,0,0,-12.0,-2.4,5.1,True,0,True,0,96.7,119.8,0.0,0.0
